,EFC,FBER,FWHM,FWHM_x,FWHM_y,FWHM_z,Ghost_y,Participant,SNR,Series,Session,Site,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
3360,0.4344973165,28.5273281955,1.964555,1.8226025,2.1460275,1.9384925,0.0336008258,26146,14.0499196332,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,125.312889099,-107.58454895,-59.0083770752,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         125.3128891],[  -0.            4.           -0.         -107.58454895],[  0.           0.           4.         -59.00837708],0,0
3361,0.4346756398,20.5097550746,1.9304,1.8417225,2.0104525,1.9427776158,0.025996143,26147,12.0458643037,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,127.336982727,-102.81413269,-52.5363388062,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          127.33698273],[  -0.            4.           -0.         -102.81413269],[  0.           0.           3.99999976 -52.53633881],0,0
3362,0.4294188787,20.8241575772,1.8841079492,1.80021,1.9762275,1.8799964567,0.0272574816,26147,12.1786933057,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,131.739456177,-100.704750061,-53.4875068665,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          131.73945618],[  -0.            4.           -0.         -100.70475006],[  0.           0.           3.9999969  -53.48750687],0,0
3363,0.4295101292,20.9694188331,1.8806805605,1.7963976071,1.96769,1.8818540703,0.0272364281,26147,12.2250266045,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,131.740188599,-100.704017639,-53.4873924255,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          131.7401886 ],[  -0.            4.           -0.         -100.70401764],[  0.           0.           3.99999666 -53.48739243],0,0
3364,0.4343146152,20.8942693714,1.9330225,1.844515,2.008275,1.9498651162,0.0257098526,26147,12.1625477843,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,127.342247009,-102.80872345,-52.5352363586,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          127.34224701],[  -0.            4.           -0.         -102.80872345],[  0.           0.           3.99999976 -52.53523636],0,0
3365,0.4374071743,23.5455792424,2.0792272521,1.9682075,2.165665,2.1088394972,0.011572496,26148,12.7948155417,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,138.023834229,-99.9361495972,-77.0403594971,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          138.02383423],[ -0.          4.         -0.        -99.9361496],[  0.           0.           4.00000095 -77.0403595 ],0,0
3366,0.4375007139,23.9897254041,2.02587,1.91353,2.120285,2.0492975,0.0118926289,26148,12.9046090663,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,138.301193237,-96.8237915039,-71.828956604,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          138.30119324],[ -0.          4.         -0.        -96.8237915],[  0.          0.          4.        -71.8289566],0,0
3367,0.4383684091,23.3527456407,2.0156926201,1.9040151135,2.1228601265,2.0261976208,0.0122061996,26148,12.7123682107,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,138.295791626,-96.8298873901,-71.8307189941,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          138.29579163],[ -0.           3.99999976  -0.         -96.82988739],[  0.           0.           3.99999976 -71.83071899],0,0
3368,0.4384973158,23.4333680289,2.0824097518,1.9768475,2.174865,2.1003594992,0.0119838947,26148,12.7423410116,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,138.014541626,-99.9463272095,-77.0428619385,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          138.01454163],[ -0.           4.          -0.         -99.94632721],[  0.           0.           4.00000095 -77.04286194],0,0
3369,0.4389434675,26.9317688466,2.1362451273,2.00899,2.238225,2.1680628877,0.0182260908,26149,13.2464424705,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,138.762374878,-89.6438980103,-65.0661468506,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          138.76237488],[ -0.           4.          -0.         -89.64389801],[  0.           0.           3.99999928 -65.06614685],0,0
3370,0.4362687893,26.7177770091,2.1932676307,2.0570125,2.3419576396,2.1900701305,0.0189552084,26149,13.1377677309,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,136.159698486,-91.0248565674,-49.3185768127,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          136.15969849],[ -0.           3.99999976  -0.         -91.02485657],[  0.           0.           3.99999976 -49.31857681],0,0
3371,0.4393014304,26.7213868687,2.155537757,2.0437576218,2.2572725,2.1709680176,0.0186281931,26149,13.1718895979,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,138.771453857,-89.6333465576,-65.0643310547,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          138.77145386],[ -0.           4.          -0.         -89.63334656],[  0.           0.           3.99999905 -65.06433105],0,0
3372,0.4368942944,26.6221465258,2.196775,2.0588,2.3376351393,2.2027525,0.0184402056,26149,13.1629236358,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,136.163894653,-91.0200119019,-49.3174781799,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          136.16389465],[ -0.           3.99999976  -0.         -91.0200119 ],[  0.           0.           4.         -49.31747818],0,0
3373,0.4309323665,23.5757189644,2.2158878962,2.135455,2.3064401375,2.2090784217,0.0150740035,26150,13.3816428204,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,129.634017944,-83.780960083,-91.2781829834,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.63401794],[ -0.           3.99999976  -0.         -83.78096008],[  0.           0.           3.99999833 -91.27818298],0,0
3374,0.428152188,23.4480779956,2.0668672536,1.9668601172,2.190855,2.0490442672,0.0161583386,26150,13.3143946484,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,126.361114502,-87.7761306763,-70.3772354126,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          126.3611145 ],[ -0.           4.          -0.         -87.77613068],[  0.           0.           4.00000143 -70.37723541],0,0
3375,0.4309343695,23.1902632353,2.205837763,2.142895,2.2960225,2.1814432801,0.0154833449,26150,13.2869932015,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,129.625045776,-83.7899856567,-91.2817459106,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.62504578],[ -0.           4.          -0.         -83.78998566],[  0.           0.           3.99999857 -91.28174591],0,0
3376,0.428151959,23.4999516008,2.0688672534,1.9657726172,2.191625,2.0554142649,0.0155729232,26150,13.3387017154,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,126.36756897,-87.7699279785,-70.3751144409,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          126.36756897],[ -0.           4.          -0.         -87.76992798],[  0.           0.           4.00000143 -70.37511444],0,0
3377,0.4152511306,30.1533843996,2.1170825,2.0574251226,2.1930175,2.103035,0.0148744611,26151,15.2226231783,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,135.189712524,-102.58039093,-50.2098922729,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          135.18971252],[  -0.            4.           -0.         -102.58039093],[  0.           0.           4.         -50.20989227],0,0
3378,0.416268535,30.2468891586,2.13930301,2.063377623,2.1895126305,2.1671562917,0.0140518015,26151,15.2217177456,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,124.353408813,-107.813339233,-66.3513565063,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          124.35340881],[  -0.            3.99999976   -0.         -107.81333923],[  0.           0.           3.99999762 -66.35135651],0,0
3379,0.4167688246,30.4380155424,2.1513353847,2.0708975,2.2082551316,2.177291168,0.0138985701,26151,15.2564900152,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,124.363929749,-107.802368164,-66.3507766724,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.36392975],[  -0.            3.99999976   -0.         -107.80236816],[  0.           0.           3.99999785 -66.35077667],0,0
3380,0.4156779677,29.8665534957,2.1320676271,2.063082623,2.2109576318,2.1247376266,0.0153254122,26151,15.1374074617,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,135.195968628,-102.573371887,-50.2095298767,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          135.19596863],[  -0.            3.99999976   -0.         -102.57337189],[  0.           0.           3.99999976 -50.20952988],0,0
3381,0.4268030312,33.5901330857,1.8712952231,1.7527901045,1.96333,1.904162954,0.0190391578,26152,15.1399388797,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,137.45866394,-81.3001480103,-75.9227752686,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          137.45866394],[ -0.           4.          -0.         -81.30014801],[  0.           0.           3.99999905 -75.92277527],0,0
3382,0.4261263354,34.7102027455,1.9616025,1.8583926108,2.0668575,1.9650995315,0.0168375187,26152,15.3937784514,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,131.343688965,-81.4051971436,-82.1174240112,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          131.34368896],[ -0.           4.          -0.         -81.40519714],[  0.           0.           4.00000095 -82.11742401],0,0
3383,0.4267220246,33.8680597781,1.878702724,1.7543451046,1.9830226182,1.9060404544,0.019398056,26152,15.2020942248,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,137.453445435,-81.3065490723,-75.9241027832,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          137.45344543],[ -0.           3.99999976  -0.         -81.30654907],[  0.           0.           3.99999905 -75.92410278],0,0
3384,0.4264511631,34.3807081725,1.9637175,1.8498925,2.0687751233,1.9786895282,0.0166650992,26152,15.3174073986,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,131.346542358,-81.4018783569,-82.1165237427,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          131.34654236],[ -0.           3.99999976  -0.         -81.40187836],[  0.           0.           4.00000095 -82.11652374],0,0
3385,0.4440062819,24.9961179756,2.1174631311,2.030357621,2.2007975,2.1246893996,0.0247645658,26153,12.9622172702,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,132.84236145,-92.5223464966,-59.9353370667,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          132.84236145],[ -0.          4.         -0.        -92.5223465],[  0.           0.           3.99999642 -59.93533707],0,0
3386,0.4414217096,26.2857644907,2.1545075,2.0428025,2.2565001345,2.169615,0.0247530304,26153,13.2327295998,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,137.177001953,-89.8349304199,-53.8670196533,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          137.17700195],[ -0.           3.99999976  -0.         -89.83493042],[  0.           0.           4.         -53.86701965],0,0
3387,0.4411773449,26.327992089,2.1866975,2.07535,2.286405,2.20354,0.0242940634,26153,13.2182319296,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,137.177276611,-89.8346252441,-53.866973877,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          137.17727661],[ -0.           4.          -0.         -89.83462524],[  0.           0.           4.         -53.86697388],0,0
3388,0.4434591509,25.464321272,2.1216481323,2.0279575,2.2077326316,2.1331144072,0.0248709582,26153,13.067335986,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,132.845046997,-92.519241333,-59.9348106384,0,1,0,,,1,0,0,0,0,[  -4.         -0.         -0.        132.845047],[ -0.           3.99999976  -0.         -92.51924133],[  0.           0.           3.99999642 -59.93481064],0,0
3389,0.4067672953,30.3977616448,1.97901,1.874785,2.0555125,2.01128,0.0146955978,26154,15.5622143207,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,126.126274109,-109.17616272,-76.9821624756,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          126.12627411],[  -0.            4.           -0.         -109.17616272],[  0.           0.           4.         -76.98216248],0,0
3390,0.4091131112,30.1061750992,1.9638,1.8443225,2.0406625,2.0122572601,0.0133250766,26154,15.4961513179,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,122.043540955,-115.795181274,-60.0400695801,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          122.04354095],[  -0.            4.           -0.         -115.79518127],[  0.           0.           4.00000048 -60.04006958],0,0
3391,0.4064002331,29.8190431137,1.9606925,1.8438751099,2.05677,1.98752,0.0151014868,26154,15.4416755148,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,126.125312805,-109.177154541,-76.9823684692,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          126.12531281],[  -0.            4.           -0.         -109.17715454],[  0.           0.           4.         -76.98236847],0,0
3392,0.4092753248,30.1229091153,1.962855,1.8518475,2.040565,2.0012872614,0.0132020637,26154,15.5212877562,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,122.04637146,-115.792373657,-60.0398712158,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          122.04637146],[  -0.            4.           -0.         -115.79237366],[  0.           0.           4.00000048 -60.03987122],0,0
3393,0.4270893157,35.4427915687,2.3758276416,2.2820825,2.3948126427,2.4538151463,0.0184988566,26155,15.0396188772,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,130.863220215,-102.566329956,-67.9881057739,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          130.86322021],[  -0.            3.99999976   -0.         -102.56632996],[  0.           0.           3.99999976 -67.98810577],0,0
3394,0.4243419862,37.0066347642,2.4087501436,2.29749,2.4386125,2.4944705947,0.0180816427,26155,15.4060516284,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,132.922409058,-98.6441955566,-61.4975509644,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          132.92240906],[ -0.           4.          -0.         -98.64419556],[  0.           0.           3.99999905 -61.49755096],0,0
3395,0.4240139823,37.205191659,2.4126702876,2.299185,2.4352126451,2.5083257475,0.0178868528,26155,15.455156112,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,132.912796021,-98.6555328369,-61.4993629456,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          132.91279602],[ -0.           3.99999976  -0.         -98.65553284],[  0.           0.           3.99999881 -61.49936295],0,0
3396,0.4268233759,35.1034055218,2.3734175,2.277785,2.38844,2.4575101465,0.0185010154,26155,14.9690292434,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,130.869689941,-102.559410095,-67.9866790771,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          130.86968994],[  -0.           4.          -0.        -102.5594101],[  0.           0.           3.99999976 -67.98667908],0,0
3397,0.4064065282,25.3495925949,2.09685275,1.962732617,2.2707825,2.0685579932,0.0160533376,26156,14.4581381673,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,131.600753784,-93.7131195068,-59.1225242615,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          131.60075378],[ -0.           4.          -0.         -93.71311951],[  0.           0.           3.99999905 -59.12252426],0,0
3398,0.4051867646,24.6203289066,2.134015,2.0104525,2.291315,2.1096626257,0.0140236188,26156,14.2191895459,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,127.211288452,-101.273132324,-74.4831542969,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          127.21128845],[  -0.            4.           -0.         -101.27313232],[  0.           0.           3.99999976 -74.4831543 ],0,0
3399,0.4065255631,25.3437791901,2.0938426248,1.9581226167,2.26495,2.0698203701,0.0163142011,26156,14.4527331071,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,131.591033936,-93.7238845825,-59.1253356934,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          131.59103394],[ -0.           4.          -0.         -93.72388458],[  0.           0.           3.99999928 -59.12533569],0,0
3400,0.405124815,25.1140266502,2.1072875,1.9787425,2.2622225,2.0904825,0.0135786245,26156,14.437241329,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,127.221862793,-101.262763977,-74.4806594849,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          127.22186279],[  -0.            4.           -0.         -101.26276398],[  0.           0.           4.         -74.48065948],0,0
3401,0.4197408609,36.1189692854,2.1264701267,2.011855,2.275595,2.1003252504,0.0166499894,26157,15.9708383583,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,128.10144043,-102.77444458,-77.9056854248,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          128.10144043],[  -0.            4.           -0.         -102.77444458],[  0.           0.           3.99999952 -77.90568542],0,0
3402,0.4219506738,35.6025514142,2.2000025,2.07954,2.3333025,2.194475,0.0196050853,26157,15.83889568,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,127.419410706,-101.29598999,-80.3955383301,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          127.41941071],[  -0.            4.           -0.         -101.29598999],[  0.           0.           4.         -80.39553833],0,0
3403,0.4195792483,36.8047001715,2.130317627,2.017855,2.274125,2.1068278767,0.0171147622,26157,16.1201300349,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,128.100662231,-102.775276184,-77.9057693481,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          128.10066223],[  -0.            4.           -0.         -102.77527618],[  0.           0.           3.99999928 -77.90576935],0,0
3404,0.4216213823,35.5244813106,2.2232675,2.0905101246,2.3775275,2.21104,0.019364886,26157,15.8286639473,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,127.417350769,-101.297943115,-80.3959655762,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          127.41735077],[  -0.            4.           -0.         -101.29794312],[  0.           0.           4.         -80.39596558],0,0
3405,0.4178767927,23.5953993551,2.2391222331,2.1257951267,2.416025,2.1858017183,0.0241534878,26158,13.1973274929,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,132.978271484,-82.9752578735,-68.7779541016,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          132.97827148],[ -0.           4.          -0.         -82.97525787],[  0.           0.           4.00000143 -68.7779541 ],0,0
3406,0.4171107063,23.4973417767,2.2326125,2.1233526266,2.4232626444,2.1628044843,0.0238582715,26158,13.1612376103,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,132.985702515,-82.9664001465,-68.7760314941,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          132.98570251],[ -0.           3.99999976  -0.         -82.96640015],[  0.           0.           4.00000095 -68.77603149],0,0
3407,0.4180200637,23.245724996,2.1275447464,2.0576875,2.2757475,2.0565190194,0.0218883082,26158,13.0861530808,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,129.127929688,-88.0643844604,-72.4578399658,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.12792969],[ -0.           4.          -0.         -88.06438446],[  0.           0.           4.00000191 -72.45783997],0,0
3408,0.4179790597,22.9082924598,2.1333997457,2.050885,2.2907425,2.0668040145,0.0213461071,26158,12.9857850299,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,129.131942749,-88.0600128174,-72.45703125,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.13194275],[ -0.           4.          -0.         -88.06001282],[  0.           0.           4.00000191 -72.45703125],0,0
3409,0.4292975262,25.2527203933,1.906760341,1.7876625,2.06064,1.8819183974,0.0156823359,26159,14.1093863929,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,126.434341431,-95.8435821533,-74.98072052,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          126.43434143],[ -0.           4.          -0.         -95.84358215],[  0.           0.           3.99999809 -74.98072052],0,0
3410,0.4287999835,25.4330257197,2.087475,1.9521501164,2.2028825,2.1152419957,0.0150186485,26159,14.2142178279,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,124.575279236,-99.0393676758,-107.00276947,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          124.57527924],[ -0.           4.          -0.         -99.03936768],[   0.            0.            4.00000095 -107.00276947],0,0
3411,0.4287801253,25.0029884363,1.9171227285,1.7858625,2.0747975,1.9016282934,0.0154734924,26159,14.0144267487,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,126.443313599,-95.8346633911,-74.9795074463,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         126.4433136],[ -0.           4.          -0.         -95.83466339],[  0.           0.           3.99999833 -74.97950745],0,0
3412,0.4283231574,25.5685034636,2.0794647521,1.94757,2.205235,2.0936592512,0.0150001291,26159,14.2476408272,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,124.570129395,-99.0441894531,-107.003677368,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.57012939],[ -0.           4.          -0.         -99.04418945],[   0.            0.            4.00000143 -107.00367737],0,0
3413,0.4016698864,24.8175876556,2.0874725,1.9747475,2.2333775,2.0624751229,0.0188304465,26160,14.4700648097,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,128.967391968,-97.5737228394,-73.5822296143,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          128.96739197],[ -0.           4.          -0.         -97.57372284],[  0.           0.           3.99999976 -73.58222961],0,0
3414,0.4016962114,24.7671017023,2.0825276241,1.9780451179,2.244465,2.0343377425,0.0193120465,26160,14.4370910179,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,128.961898804,-97.5792770386,-73.5832824707,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          128.9618988 ],[ -0.           4.          -0.         -97.57927704],[  0.           0.           3.99999952 -73.58328247],0,0
3415,0.4013002776,23.5575531633,2.2027297374,2.0899375,2.3656875,2.1616842269,0.0224901978,26160,13.9388264766,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,116.609359741,-105.271507263,-70.2797775269,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          116.60935974],[  -0.            4.           -0.         -105.27150726],[  0.           0.           4.00000143 -70.27977753],0,0
3416,0.4016435328,23.9874781248,2.1845375,2.0833825,2.3379001393,2.1403394897,0.0224815756,26160,14.0286143161,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,116.600662231,-105.278945923,-70.2811279297,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          116.60066223],[  -0.            3.99999976   -0.         -105.27894592],[  0.           0.           4.00000095 -70.28112793],0,0
3417,0.4717200788,18.3974534688,2.0026478581,1.8950425,2.1186875,2.0004535731,0.0105285905,26161,11.0031877444,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,127.375991821,-79.5403518677,-80.5978240967,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          127.37599182],[ -0.           4.          -0.         -79.54035187],[  0.           0.           3.99999785 -80.5978241 ],0,0
3418,0.4661166002,19.238304946,2.1456875,2.0209625,2.2759176357,2.147752244,0.0175092928,26161,11.2718817081,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,129.775604248,-86.8546905518,-75.397857666,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.77560425],[ -0.           3.99999976  -0.         -86.85469055],[  0.           0.           4.00000048 -75.39785767],0,0
3419,0.4672451706,19.4206529183,2.1336725,2.0108125,2.25319,2.143945,0.0169783067,26161,11.3339507123,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,129.770645142,-86.8595123291,-75.4001312256,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.77064514],[ -0.           4.          -0.         -86.85951233],[  0.           0.           4.         -75.40013123],0,0
3420,0.4702954666,19.0767731038,2.0006028577,1.8868775,2.1273025,1.9948510701,0.0114528891,26161,11.2119119969,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,127.374511719,-79.5416793823,-80.5984573364,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          127.37451172],[ -0.           4.          -0.         -79.54167938],[  0.           0.           3.99999785 -80.59845734],0,0
3421,0.416913326,26.8165794007,2.0159397597,1.896062613,2.1738475,1.9876967891,0.0206769202,26162,14.5139672879,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,126.309921265,-107.289733887,-71.3223800659,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          126.30992126],[  -0.            4.           -0.         -107.28973389],[  0.           0.           4.00000143 -71.32238007],0,0
3422,0.4174773679,26.4860197706,2.0687275,1.962015,2.1872775,2.063025,0.0208150856,26162,14.4311983398,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,114.082229614,-110.741119385,-80.9821929932,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          114.08222961],[  -0.            4.           -0.         -110.74111938],[  0.           0.           4.         -80.98219299],0,0
3423,0.4177104301,26.6302080157,2.077405,1.9489325,2.21664,2.075255,0.0210075919,26162,14.455341034,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,114.078987122,-110.744041443,-80.9821243286,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          114.07898712],[  -0.            4.           -0.         -110.74404144],[  0.           0.           4.         -80.98212433],0,0
3424,0.4169561614,26.6820721141,2.0067597608,1.875935,2.16632,1.9885917888,0.020659145,26162,14.4726614515,rest_2,session_2,UM,,32,,,,1,,4,4,4,1,126.315826416,-107.283790588,-71.3221664429,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          126.31582642],[  -0.            4.           -0.         -107.28379059],[  0.           0.           4.00000143 -71.32216644],0,0
3425,0.438088849,28.5115867983,2.1841775,2.097327625,2.2560075,2.2022025,0.0248980876,26163,13.8529921384,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,116.994880676,-114.392753601,-53.294960022,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          116.99488068],[  -0.           4.          -0.        -114.3927536],[  0.           0.           4.         -53.29496002],0,0
3426,0.436419872,28.3943409939,2.089865,1.9891625,2.1796825,2.105184749,0.0242767408,26163,13.8234459646,rest_1,session_2,UM,,32,,,,1,,4,4,4,3,122.348716736,-120.720092773,-169.432785034,0,1,0,,,3,0,0,0,0,[  -4.           -0.           -0.          122.34871674],[  -0.            4.           -0.         -120.72009277],[   0.            0.            4.00000048 -169.43278503],0,0
3427,0.4379313853,28.7842571379,2.1751525,2.0834375,2.247635,2.19767,0.0246575177,26163,13.9149003677,rest_1,session_1,UM,,32,,,,1,,4,4,4,1,116.991600037,-114.395889282,-53.2951545715,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          116.99160004],[  -0.            4.           -0.         -114.39588928],[  0.           0.           4.         -53.29515457],0,0
3428,0.4367724268,28.3372602445,2.0890875,1.9931651188,2.171685,2.106345,0.0242183954,26163,13.8132903601,rest_2,session_2,UM,,32,,,,1,,4,4,4,3,122.343437195,-120.725234985,-169.432403564,0,1,0,,,3,0,0,0,0,[  -3.99999976   -0.           -0.          122.34343719],[  -0.            4.           -0.         -120.72523499],[   0.            0.            4.         -169.43240356],0,0
3429,0.4214197957,31.3063905574,2.0609577457,1.9252076148,2.1729675,2.0925482484,0.0214080121,26164,14.6814352299,rest_1,session_2,UM,,32,,,,1,,4,4,4,1,135.70765686,-108.625518799,-43.1914863586,0,1,0,,,1,0,0,0,0,[  -3.99999976   -0.           -0.          135.70765686],[  -0.           4.          -0.        -108.6255188],[  0.           0.           3.99999857 -43.19148636],0,0
3430,0.423777372,29.2603389616,2.03729,1.9160125,2.1387725,2.06346,0.0225694273,26164,14.1262590618,rest_2,session_1,UM,,32,,,,1,,4,4,4,1,139.81010437,-99.6683349609,-45.2509613037,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          139.81010437],[ -0.           4.          -0.         -99.66833496],[  0.          0.          4.        -45.2509613],0,0
